Isoform	Sample	H0_cyclo_count	H1_cyclo_count	H2_cyclo_count	H0_noncyclo_count	H1_noncyclo_count	H2_noncyclo_count	cyclo_count	noncyclo_count	total_cyclo	total_noncyclo	Cyclo_TPM	Noncyclo_TPM	Cyclo_TPM_Rank	Noncyclo_TPM_Rank	Cyclo_TPM_Median	Noncyclo_TPM_Median	Cyclo_TPM_Mean	Noncyclo_TPM_Mean	associated_gene	gene_cyclo_count	gene_noncyclo_count	isoform_cyclo_proportion	isoform_noncyclo_proportion	NoncycloHaplotypeDifference	test_statistic	z_score_of_test_stat	rank_top_99_9_percentile	rank_top_99_5_percentile	rank_top_99_percentile	rank_top_98_percentile	rank_top_95_percentile	Phenotypes
PB.161551.263	Patient8	0	0	0	0	0	0	0	0	0	1359		0.0		16.5		0.0		2173.7963609038698	SRSF6	0.0	217.0		0.0		0.0	0.0						
PB.161551.263	Patient9	0	0	0	0	0	0	0	0	0	1722		0.0		16.5		0.0		2173.7963609038698	SRSF6	0.0	3.0		0.0		0.0	0.0						
PB.161551.31	Patient1	0	0	0	2	1	1	0	4	0	1717		2329.6447291788004		15.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	95.0		0.042105263157894736	0.0	0.0	0.0						
PB.161551.31	Patient10	0	0	0	3	4	5	0	12	0	1394		8608.32137733142		5.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	248.0		0.04838709677419355	-0.1111111111111111	0.0	0.0						
PB.161551.31	Patient11	0	0	0	3	4	5	0	12	0	1367		8778.346744696415		4.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	299.0		0.04013377926421405	-0.1111111111111111	0.0	0.0						
PB.161551.31	Patient12	0	0	0	2	2	2	0	6	0	1791		3350.0837520938026		13.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	223.0		0.026905829596412557	0.0	0.0	0.0						
PB.161551.31	Patient13	0	0	0	1	5	1	0	7	0	2218		3155.9963931469792		14.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	387.0		0.01808785529715762	0.6666666666666666	0.0	0.0						
PB.161551.31	Patient14	0	0	0	3	0	0	0	3	0	1708		1756.440281030445		19.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	44.0		0.06818181818181818		0.0	0.0						
PB.161551.31	Patient15	0	0	0	4	2	4	0	10	0	2573		3886.51379712398		10.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	294.0		0.034013605442176874	-0.3333333333333333	0.0	0.0						
PB.161551.31	Patient16	0	0	0	4	1	0	0	5	0	1271		3933.910306845004		9.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	54.0		0.09259259259259259	1.0	0.0	0.0						
PB.161551.31	Patient17	0	0	0	0	0	0	0	0	0	1227		0.0		27.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	25.0		0.0		0.0	0.0						
PB.161551.31	Patient18	0	0	0	4	3	4	0	11	0	1387		7930.785868781542		7.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	82.0		0.13414634146341464	-0.14285714285714285	0.0	0.0						
PB.161551.31	Patient19	0	0	0	0	0	0	0	0	0	1548		0.0		27.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	31.0		0.0		0.0	0.0						
PB.161551.31	Patient2	0	0	0	1	0	1	0	2	0	1085		1843.3179723502303		18.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	62.0		0.03225806451612903	-1.0	0.0	0.0						
PB.161551.31	Patient20	0	0	0	0	0	0	0	0	0	1738		0.0		27.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	81.0		0.0		0.0	0.0						
PB.161551.31	Patient21	0	0	0	2	1	0	0	3	0	1328		2259.0361445783133		16.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	122.0		0.02459016393442623	1.0	0.0	0.0						
PB.161551.31	Patient22	0	0	0	0	0	0	0	0	0	2106		0.0		27.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	43.0		0.0		0.0	0.0						
PB.161551.31	Patient23	0	0	0	0	0	0	0	0	0	1159		0.0		27.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	18.0		0.0		0.0	0.0						
PB.161551.31	Patient24	0	0	0	0	0	0	0	0	0	1661		0.0		27.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	41.0		0.0		0.0	0.0						
PB.161551.31	Patient25	0	0	0	5	12	5	0	22	0	1946		11305.24152106886		2.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	346.0		0.06358381502890173	0.4117647058823529	4.559471676465313	4.2617509806238685	1.0	1.0	1.0	1.0	2.0	
PB.161551.31	Patient26	0	0	0	2	7	3	0	12	0	1469		8168.822328114363		6.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	201.0		0.05970149253731343	0.4	3.321928094887362	3.105015519456731	1.0	1.0	1.0	1.0	2.0	
PB.161551.31	Patient27	0	0	0	0	0	1	0	1	0	1439		694.9270326615705		22.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	45.0		0.022222222222222223	-1.0	0.0	0.0						
PB.161551.31	Patient28	0	0	0	1	1	0	0	2	0	1202		1663.8935108153078		20.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	165.0		0.012121212121212121	1.0	0.0	0.0						
PB.161551.31	Patient29	0	0	0	0	0	0	0	0	0	1857		0.0		27.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	35.0		0.0		0.0	0.0						
PB.161551.31	Patient3	0	0	0	5	2	0	0	7	0	2019		3467.0629024269438		11.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	172.0		0.040697674418604654	1.0	0.0	0.0						
PB.161551.31	Patient30	0	0	0	1	0	3	0	4	0	1808		2212.3893805309735		17.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	127.0		0.031496062992125984	-1.0	0.0	0.0						
PB.161551.31	Patient31	0	0	0	1	0	1	0	2	0	1858		1076.426264800861		21.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	125.0		0.016	-1.0	0.0	0.0						
PB.161551.31	Patient4	0	0	0	1	1	3	0	5	0	1450		3448.2758620689656		12.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	100.0		0.05	-0.5	0.0	0.0						
PB.161551.31	Patient5	0	0	0	7	11	7	0	25	0	1596		15664.160401002506		1.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	354.0		0.07062146892655367	0.2222222222222222	2.4392497566633655	2.279973597841411						
PB.161551.31	Patient6	0	0	0	2	2	3	0	7	0	1602		4369.5380774032465		8.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	77.0		0.09090909090909091	-0.2	0.0	0.0						
PB.161551.31	Patient7	0	0	0	0	0	0	0	0	0	1726		0.0		27.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	262.0		0.0		0.0	0.0						
PB.161551.31	Patient8	0	0	0	7	2	5	0	14	0	1359		10301.69242089772		3.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	217.0		0.06451612903225806	-0.42857142857142855	0.0	0.0						
PB.161551.31	Patient9	0	0	0	0	0	0	0	0	0	1722		0.0		27.0		2259.0361445783133		3554.9944215789756	SRSF6	0.0	3.0		0.0		0.0	0.0						
PB.161551.38	Patient1	0	0	0	1	3	2	0	6	0	1717		3494.4670937682004		8.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	95.0		0.06315789473684211	0.2	0.0	0.0						
PB.161551.38	Patient10	0	0	0	7	5	3	0	15	0	1394		10760.401721664277		1.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	248.0		0.06048387096774194	0.25	0.0	0.0						
PB.161551.38	Patient11	0	0	0	2	6	4	0	12	0	1367		8778.346744696415		3.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	299.0		0.04013377926421405	0.2	1.6125530151888576	2.645796887262234						
PB.161551.38	Patient12	0	0	0	1	0	0	0	1	0	1791		558.3472920156337		25.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	223.0		0.004484304932735426		0.0	0.0						
PB.161551.38	Patient13	0	0	0	2	4	4	0	10	0	2218		4508.566275924256		6.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	387.0		0.025839793281653745	0.0	0.0	0.0						
PB.161551.38	Patient14	0	0	0	1	0	1	0	2	0	1708		1170.9601873536299		17.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	44.0		0.045454545454545456	-1.0	0.0	0.0						
PB.161551.38	Patient15	0	0	0	0	0	2	0	2	0	2573		777.3027594247959		20.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	294.0		0.006802721088435374	-1.0	0.0	0.0						
PB.161551.38	Patient16	0	0	0	1	1	0	0	2	0	1271		1573.5641227380015		16.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	54.0		0.037037037037037035	1.0	0.0	0.0						
PB.161551.38	Patient17	0	0	0	0	0	0	0	0	0	1227		0.0		28.5		1573.5641227380015		2633.5546940838576	SRSF6	0.0	25.0		0.0		0.0	0.0						
PB.161551.38	Patient18	0	0	0	1	0	0	0	1	0	1387		720.9805335255948		21.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	82.0		0.012195121951219513		0.0	0.0						
PB.161551.38	Patient19	0	0	0	0	0	0	0	0	0	1548		0.0		28.5		1573.5641227380015		2633.5546940838576	SRSF6	0.0	31.0		0.0		0.0	0.0						
PB.161551.38	Patient2	0	0	0	1	1	0	0	2	0	1085		1843.3179723502303		14.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	62.0		0.03225806451612903	1.0	0.0	0.0						
PB.161551.38	Patient20	0	0	0	0	0	1	0	1	0	1738		575.3739930955121		24.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	81.0		0.012345679012345678	-1.0	0.0	0.0						
PB.161551.38	Patient21	0	0	0	2	1	1	0	4	0	1328		3012.0481927710844		11.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	122.0		0.03278688524590164	0.0	0.0	0.0						
PB.161551.38	Patient22	0	0	0	0	0	0	0	0	0	2106		0.0		28.5		1573.5641227380015		2633.5546940838576	SRSF6	0.0	43.0		0.0		0.0	0.0						
PB.161551.38	Patient23	0	0	0	0	0	1	0	1	0	1159		862.8127696289905		18.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	18.0		0.05555555555555555	-1.0	0.0	0.0						
PB.161551.38	Patient24	0	0	0	1	0	0	0	1	0	1661		602.0469596628537		23.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	41.0		0.024390243902439025		0.0	0.0						
PB.161551.38	Patient25	0	0	0	0	4	3	0	7	0	1946		3597.1223021582737		7.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	346.0		0.02023121387283237	0.14285714285714285	0.0	0.0						
PB.161551.38	Patient26	0	0	0	0	1	2	0	3	0	1469		2042.2055820285907		13.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	201.0		0.014925373134328358	-0.3333333333333333	0.0	0.0						
PB.161551.38	Patient27	0	0	0	1	0	0	0	1	0	1439		694.9270326615705		22.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	45.0		0.022222222222222223		0.0	0.0						
PB.161551.38	Patient28	0	0	0	0	0	1	0	1	0	1202		831.9467554076539		19.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	165.0		0.006060606060606061	-1.0	0.0	0.0						
PB.161551.38	Patient29	0	0	0	0	0	0	0	0	0	1857		0.0		28.5		1573.5641227380015		2633.5546940838576	SRSF6	0.0	35.0		0.0		0.0	0.0						
PB.161551.38	Patient3	0	0	0	2	2	3	0	7	0	2019		3467.0629024269438		9.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	172.0		0.040697674418604654	-0.2	0.0	0.0						
PB.161551.38	Patient30	0	0	0	2	0	1	0	3	0	1808		1659.2920353982302		15.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	127.0		0.023622047244094488	-1.0	0.0	0.0						
PB.161551.38	Patient31	0	0	0	0	2	2	0	4	0	1858		2152.852529601722		12.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	125.0		0.032	0.0	0.0	0.0						
PB.161551.38	Patient4	0	0	0	0	4	1	0	5	0	1450		3448.2758620689656		10.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	100.0		0.05	0.6	0.0	0.0						
PB.161551.38	Patient5	0	0	0	7	4	3	0	14	0	1596		8771.929824561403		4.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	354.0		0.03954802259887006	0.14285714285714285	0.0	0.0						
PB.161551.38	Patient6	0	0	0	0	0	0	0	0	0	1602		0.0		28.5		1573.5641227380015		2633.5546940838576	SRSF6	0.0	77.0		0.0		0.0	0.0						
PB.161551.38	Patient7	0	0	0	5	8	4	0	17	0	1726		9849.362688296638		2.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	262.0		0.0648854961832061	0.3333333333333333	3.0400371107270385	4.9879418840572285	1.0	1.0	1.0	1.0	2.0	
PB.161551.38	Patient8	0	0	0	4	1	3	0	8	0	1359		5886.681383370125		5.0		1573.5641227380015		2633.5546940838576	SRSF6	0.0	217.0		0.03686635944700461	-0.5	0.0	0.0						
PB.161551.38	Patient9	0	0	0	0	0	0	0	0	0	1722		0.0		28.5		1573.5641227380015		2633.5546940838576	SRSF6	0.0	3.0		0.0		0.0	0.0						
PB.161551.51	Patient1	0	0	0	0	0	0	0	0	0	1717		0.0		25.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	95.0		0.0		0.0	0.0						
PB.161551.51	Patient10	0	0	0	3	4	7	0	14	0	1394		10043.041606886656		1.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	248.0		0.056451612903225805	-0.2727272727272727	2.345743388256288	5.567764362830023	1.0	1.0	1.0	1.0	1.0	
PB.161551.51	Patient11	0	0	0	2	0	3	0	5	0	1367		3657.6444769568398		5.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	299.0		0.016722408026755852	-1.0	0.0	0.0						
PB.161551.51	Patient12	0	0	0	0	2	3	0	5	0	1791		2791.736460078169		7.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	223.0		0.02242152466367713	-0.2	0.0	0.0						
PB.161551.51	Patient13	0	0	0	1	0	0	0	1	0	2218		450.8566275924256		18.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	387.0		0.002583979328165375		0.0	0.0						
PB.161551.51	Patient14	0	0	0	0	0	0	0	0	0	1708		0.0		25.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	44.0		0.0		0.0	0.0						
PB.161551.51	Patient15	0	0	0	3	3	4	0	10	0	2573		3886.51379712398		4.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	294.0		0.034013605442176874	-0.14285714285714285	0.0	0.0						
PB.161551.51	Patient16	0	0	0	1	1	0	0	2	0	1271		1573.5641227380015		11.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	54.0		0.037037037037037035	1.0	0.0	0.0						
PB.161551.51	Patient17	0	0	0	0	0	0	0	0	0	1227		0.0		25.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	25.0		0.0		0.0	0.0						
PB.161551.51	Patient18	0	0	0	0	0	2	0	2	0	1387		1441.9610670511895		12.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	82.0		0.024390243902439025	-1.0	0.0	0.0						
PB.161551.51	Patient19	0	0	0	0	1	0	0	1	0	1548		645.9948320413437		15.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	31.0		0.03225806451612903	1.0	0.0	0.0						
PB.161551.51	Patient2	0	0	0	0	0	0	0	0	0	1085		0.0		25.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	62.0		0.0		0.0	0.0						
PB.161551.51	Patient20	0	0	0	2	0	1	0	3	0	1738		1726.121979286536		10.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	81.0		0.037037037037037035	-1.0	0.0	0.0						
PB.161551.51	Patient21	0	0	0	0	0	1	0	1	0	1328		753.0120481927711		14.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	122.0		0.00819672131147541	-1.0	0.0	0.0						
PB.161551.51	Patient22	0	0	0	0	0	0	0	0	0	2106		0.0		25.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	43.0		0.0		0.0	0.0						
PB.161551.51	Patient23	0	0	0	0	0	0	0	0	0	1159		0.0		25.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	18.0		0.0		0.0	0.0						
PB.161551.51	Patient24	0	0	0	0	0	0	0	0	0	1661		0.0		25.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	41.0		0.0		0.0	0.0						
PB.161551.51	Patient25	0	0	0	4	1	2	0	7	0	1946		3597.1223021582737		6.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	346.0		0.02023121387283237	-0.3333333333333333	0.0	0.0						
PB.161551.51	Patient26	0	0	0	3	3	2	0	8	0	1469		5445.881552076242		2.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	201.0		0.03980099502487562	0.2	0.0	0.0						
PB.161551.51	Patient27	0	0	0	0	0	0	0	0	0	1439		0.0		25.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	45.0		0.0		0.0	0.0						
PB.161551.51	Patient28	0	0	0	0	0	0	0	0	0	1202		0.0		25.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	165.0		0.0		0.0	0.0						
PB.161551.51	Patient29	0	0	0	1	0	0	0	1	0	1857		538.5029617662897		16.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	35.0		0.02857142857142857		0.0	0.0						
PB.161551.51	Patient3	0	0	0	0	1	0	0	1	0	2019		495.2947003467063		17.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	172.0		0.005813953488372093	1.0	0.0	0.0						
PB.161551.51	Patient30	0	0	0	0	0	0	0	0	0	1808		0.0		25.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	127.0		0.0		0.0	0.0						
PB.161551.51	Patient31	0	0	0	0	0	0	0	0	0	1858		0.0		25.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	125.0		0.0		0.0	0.0						
PB.161551.51	Patient4	0	0	0	2	0	1	0	3	0	1450		2068.9655172413795		8.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	100.0		0.03	-1.0	0.0	0.0						
PB.161551.51	Patient5	0	0	0	1	0	1	0	2	0	1596		1253.1328320802004		13.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	354.0		0.005649717514124294	-1.0	0.0	0.0						
PB.161551.51	Patient6	0	0	0	0	0	0	0	0	0	1602		0.0		25.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	77.0		0.0		0.0	0.0						
PB.161551.51	Patient7	0	0	0	1	0	2	0	3	0	1726		1738.1228273464658		9.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	262.0		0.011450381679389313	-1.0	0.0	0.0						
PB.161551.51	Patient8	0	0	0	0	2	4	0	6	0	1359		4415.0110375275935		3.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	217.0		0.027649769585253458	-0.3333333333333333	0.0	0.0						
PB.161551.51	Patient9	0	0	0	0	0	0	0	0	0	1722		0.0		25.0		538.5029617662897		1500.7251854351955	SRSF6	0.0	3.0		0.0		0.0	0.0						
PB.161551.53	Patient1	0	0	0	0	0	0	0	0	0	1717		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	95.0		0.0		0.0	0.0						
PB.161551.53	Patient10	0	0	0	7	11	11	0	29	0	1394		20803.44332855093		1.0		0.0		1425.0313944161403	SRSF6	0.0	248.0		0.11693548387096774	0.0	0.0	0.0						
PB.161551.53	Patient11	0	0	0	0	0	0	0	0	0	1367		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	299.0		0.0		0.0	0.0						
PB.161551.53	Patient12	0	0	0	0	0	0	0	0	0	1791		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	223.0		0.0		0.0	0.0						
PB.161551.53	Patient13	0	0	0	0	0	1	0	1	0	2218		450.8566275924256		5.0		0.0		1425.0313944161403	SRSF6	0.0	387.0		0.002583979328165375	-1.0	0.0	0.0						
PB.161551.53	Patient14	0	0	0	0	0	0	0	0	0	1708		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	44.0		0.0		0.0	0.0						
PB.161551.53	Patient15	0	0	0	0	0	0	0	0	0	2573		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	294.0		0.0		0.0	0.0						
PB.161551.53	Patient16	0	0	0	0	0	0	0	0	0	1271		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	54.0		0.0		0.0	0.0						
PB.161551.53	Patient17	0	0	0	0	0	0	0	0	0	1227		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	25.0		0.0		0.0	0.0						
PB.161551.53	Patient18	0	0	0	0	0	0	0	0	0	1387		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	82.0		0.0		0.0	0.0						
PB.161551.53	Patient19	0	0	0	0	0	0	0	0	0	1548		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	31.0		0.0		0.0	0.0						
PB.161551.53	Patient2	0	0	0	0	0	0	0	0	0	1085		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	62.0		0.0		0.0	0.0						
PB.161551.53	Patient20	0	0	0	0	0	0	0	0	0	1738		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	81.0		0.0		0.0	0.0						
PB.161551.53	Patient21	0	0	0	0	0	0	0	0	0	1328		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	122.0		0.0		0.0	0.0						
PB.161551.53	Patient22	0	0	0	0	0	0	0	0	0	2106		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	43.0		0.0		0.0	0.0						
PB.161551.53	Patient23	0	0	0	0	0	0	0	0	0	1159		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	18.0		0.0		0.0	0.0						
PB.161551.53	Patient24	0	0	0	0	0	0	0	0	0	1661		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	41.0		0.0		0.0	0.0						
PB.161551.53	Patient25	0	0	0	0	0	0	0	0	0	1946		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	346.0		0.0		0.0	0.0						
PB.161551.53	Patient26	0	0	0	0	0	0	0	0	0	1469		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	201.0		0.0		0.0	0.0						
PB.161551.53	Patient27	0	0	0	0	0	0	0	0	0	1439		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	45.0		0.0		0.0	0.0						
PB.161551.53	Patient28	0	0	0	0	0	0	0	0	0	1202		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	165.0		0.0		0.0	0.0						
PB.161551.53	Patient29	0	0	0	0	0	0	0	0	0	1857		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	35.0		0.0		0.0	0.0						
PB.161551.53	Patient3	0	0	0	0	0	0	0	0	0	2019		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	172.0		0.0		0.0	0.0						
PB.161551.53	Patient30	0	0	0	9	9	12	0	30	0	1808		16592.920353982303		2.0		0.0		1425.0313944161403	SRSF6	0.0	127.0		0.23622047244094488	-0.14285714285714285	1.6625431975416274	5.567764362830023	1.0	1.0	1.0	1.0	2.0	
PB.161551.53	Patient31	0	0	0	0	0	0	0	0	0	1858		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	125.0		0.0		0.0	0.0						
PB.161551.53	Patient4	0	0	0	1	0	0	0	1	0	1450		689.655172413793		4.0		0.0		1425.0313944161403	SRSF6	0.0	100.0		0.01		0.0	0.0						
PB.161551.53	Patient5	0	0	0	6	2	1	0	9	0	1596		5639.097744360902		3.0		0.0		1425.0313944161403	SRSF6	0.0	354.0		0.025423728813559324	0.3333333333333333	0.0	0.0						
PB.161551.53	Patient6	0	0	0	0	0	0	0	0	0	1602		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	77.0		0.0		0.0	0.0						
PB.161551.53	Patient7	0	0	0	0	0	0	0	0	0	1726		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	262.0		0.0		0.0	0.0						
PB.161551.53	Patient8	0	0	0	0	0	0	0	0	0	1359		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	217.0		0.0		0.0	0.0						
PB.161551.53	Patient9	0	0	0	0	0	0	0	0	0	1722		0.0		18.5		0.0		1425.0313944161403	SRSF6	0.0	3.0		0.0		0.0	0.0						
PB.161551.604	Patient1	0	0	0	0	0	0	0	0	0	1717		0.0		24.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	95.0		0.0		0.0	0.0						
PB.161551.604	Patient10	0	0	0	0	0	0	0	0	0	1394		0.0		24.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	248.0		0.0		0.0	0.0						
PB.161551.604	Patient11	0	0	0	1	1	0	0	2	0	1367		1463.057790782736		9.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	299.0		0.006688963210702341	1.0	0.0	0.0						
PB.161551.604	Patient12	0	0	0	0	0	0	0	0	0	1791		0.0		24.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	223.0		0.0		0.0	0.0						
PB.161551.604	Patient13	0	0	0	0	0	0	0	0	0	2218		0.0		24.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	387.0		0.0		0.0	0.0						
PB.161551.604	Patient14	0	0	0	0	0	0	0	0	0	1708		0.0		24.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	44.0		0.0		0.0	0.0						
PB.161551.604	Patient15	0	0	0	4	1	1	0	6	0	2573		2331.908278274388		5.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	294.0		0.02040816326530612	0.0	0.0	0.0						
PB.161551.604	Patient16	0	0	0	0	1	1	0	2	0	1271		1573.5641227380015		8.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	54.0		0.037037037037037035	0.0	0.0	0.0						
PB.161551.604	Patient17	0	0	0	0	0	0	0	0	0	1227		0.0		24.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	25.0		0.0		0.0	0.0						
PB.161551.604	Patient18	0	0	0	1	0	1	0	2	0	1387		1441.9610670511895		10.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	82.0		0.024390243902439025	-1.0	0.0	0.0						
PB.161551.604	Patient19	0	0	0	1	0	0	0	1	0	1548		645.9948320413437		15.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	31.0		0.03225806451612903		0.0	0.0						
PB.161551.604	Patient2	0	0	0	0	0	0	0	0	0	1085		0.0		24.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	62.0		0.0		0.0	0.0						
PB.161551.604	Patient20	0	0	0	1	4	2	0	7	0	1738		4027.6179516685847		2.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	81.0		0.08641975308641975	0.3333333333333333	0.0	0.0						
PB.161551.604	Patient21	0	0	0	0	2	1	0	3	0	1328		2259.0361445783133		6.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	122.0		0.02459016393442623	0.3333333333333333	0.0	0.0						
PB.161551.604	Patient22	0	0	0	0	0	0	0	0	0	2106		0.0		24.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	43.0		0.0		0.0	0.0						
PB.161551.604	Patient23	0	0	0	0	0	0	0	0	0	1159		0.0		24.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	18.0		0.0		0.0	0.0						
PB.161551.604	Patient24	0	0	0	1	0	0	0	1	0	1661		602.0469596628537		16.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	41.0		0.024390243902439025		0.0	0.0						
PB.161551.604	Patient25	0	0	0	1	0	1	0	2	0	1946		1027.749229188078		13.0		602.0469596628537		1023.0107634617355	SRSF6	0.0	346.0		0.005780346820809248	-1.0	0.0	0.0						
