associated_gene	Sample	cyclo_count	noncyclo_count	Cyclo_TPM	Noncyclo_TPM	total_cyclo	total_noncyclo	H0_cyclo_count	H1_cyclo_count	H2_cyclo_count	H0_noncyclo_count	H1_noncyclo_count	H2_noncyclo_count	Cyclo_TPM_Rank	Noncyclo_TPM_Rank	Cyclo_TPM_Median	Noncyclo_TPM_Median	Cyclo_TPM_Mean	Noncyclo_TPM_Mean	CycloHaplotypeDifference	test_statistic	z_score_of_test_stat	rank_top_99_9_percentile	rank_top_99_5_percentile	rank_top_99_percentile	rank_top_98_percentile	rank_top_95_percentile	Phenotypes
SRSF6	Patient30	496	127	299155.6091676719	70243.36283185841	1658	1808	168	183	145	39	45	43	2.0	14.0	126769.62676962678	67276.64155005381	138239.81160383418	108178.14236289564	0.11585365853658537	2.789227652792621	1.1337630106553969	1.0	1.0	1.0	1.0	1.0	
SRSF6	Patient31	153	125	158385.09316770185	67276.64155005381	966	1858	41	46	66	43	37	45	14.0	16.0	126769.62676962678	67276.64155005381	138239.81160383418	108178.14236289564	-0.17857142857142858	3.481964348829084	1.5905876722895218	1.0	1.0	1.0	1.0	1.0	
SRSF6	Patient4	197	100	126769.62676962678	68965.51724137932	1554	1450	67	51	79	37	32	31	16.0	15.0	126769.62676962678	67276.64155005381	138239.81160383418	108178.14236289564	-0.2153846153846154	4.364319973034309	2.17245638485344	1.0	1.0	1.0	1.0	1.0	
SRSF6	Patient5	354	682	221804.51127819548	342197.69192172604	1596	1993	121	113	120	259	224	199	6.0	2.0	126769.62676962678	67276.64155005381	138239.81160383418	108178.14236289564	-0.030042918454935622	0.6761094299917763	-0.3338326431377627						
SRSF6	Patient6	77	89	48064.91885143571	51925.32088681447	1602	1714	30	22	25	31	28	30	26.0	20.0	126769.62676962678	67276.64155005381	138239.81160383418	108178.14236289564	-0.06382978723404255	0.9824832453819167	-0.13179467496032712						
SRSF6	Patient7	262	375	151796.06025492467	219941.34897360703	1726	1705	97	81	84	116	132	127	15.0	5.0	126769.62676962678	67276.64155005381	138239.81160383418	108178.14236289564	-0.01818181818181818	0.38186227281573	-0.5278736962288425						
SRSF6	Patient8	217	262	159676.23252391466	222222.22222222222	1359	1179	72	78	67	98	97	67	12.0	4.0	126769.62676962678	67276.64155005381	138239.81160383418	108178.14236289564	0.07586206896551724	1.5531429062764748	0.31862791053848405						
SRSF6	Patient9	3	7	1742.1602787456445	4688.546550569323	1722	1493	2	0	1	3	1	3	31.0	31.0	126769.62676962678	67276.64155005381	138239.81160383418	108178.14236289564	-1.0	0.0	-0.7796924674415945						
VTA1	Patient1	1133	979	595688.7486855942	570180.5474665114	1902	1717	413	349	371	332	305	342	6.0	15.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	-0.030555555555555555	0.8347866416851478	-0.3518002410539708						
VTA1	Patient10	741	1255	531563.8450502153	575688.0733944954	1394	2180	237	269	235	413	427	415	17.0	14.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	0.06746031746031746	1.7431413140631973	1.5041222949107032						
VTA1	Patient11	810	640	592538.405267008	287511.2309074573	1367	2226	265	274	271	204	227	209	7.0	31.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	0.005504587155963303	0.14385073053718953	-1.570438545885686						
VTA1	Patient12	1046	1180	584031.2674483529	588822.3552894212	1791	2004	359	340	347	410	394	376	11.0	12.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	-0.010189228529839884	0.2762747766055727	-1.3368756170872524						
VTA1	Patient13	1281	1283	577547.3399458972	514228.4569138276	2218	2495	435	412	434	444	449	390	13.0	20.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	-0.026004728132387706	0.7281095482779469	-0.5399519786849407						
VTA1	Patient14	693	1194	596899.2248062015	699063.2318501171	1161	1708	228	247	218	387	391	416	5.0	2.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	0.06236559139784946	1.5897609629516254	1.2335976803157715	1.0	1.0	1.0	1.0	1.0	
VTA1	Patient15	613	1275	445494.18604651163	495530.5091333074	1376	2573	206	213	194	421	433	421	27.0	24.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	0.04668304668304668	1.162815387388341	0.48057236484852306	1.0	1.0	1.0	1.0	1.0	
VTA1	Patient16	641	567	459498.20788530464	446105.4287962235	1395	1271	201	203	237	204	184	179	25.0	28.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	-0.07727272727272727	1.9529078493170866	1.8740980492574488	1.0	1.0	1.0	1.0	1.0	
VTA1	Patient17	503	645	515897.4358974359	525672.3716381418	975	1227	182	157	164	196	239	210	20.0	18.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	-0.021806853582554516	0.5207471072423904	-0.9056875115355753						
VTA1	Patient18	483	699	488866.39676113357	503965.39293439075	988	1387	159	166	158	217	256	226	23.0	21.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	0.024691358024691357	0.5906393291657862	-0.782415095857922						
VTA1	Patient19	725	912	589910.4963384866	589147.2868217054	1229	1548	240	256	229	317	292	303	9.0	11.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	0.05567010309278351	1.428694521920298	0.9495167236065144						
VTA1	Patient2	1009	937	790133.1245105717	863594.470046083	1277	1085	322	327	360	332	300	305	1.0	1.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	-0.048034934497816595	1.3033906801099915	0.7285120560116441						
VTA1	Patient20	1110	862	587923.7288135594	495972.38204833143	1888	1738	354	395	361	278	308	276	10.0	23.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	0.04497354497354497	1.238413025450186	0.6139077089962965						
VTA1	Patient21	626	737	441778.4050811574	554969.8795180722	1417	1328	203	213	210	247	240	250	28.0	16.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	0.0070921985815602835	0.17769913313851485	-1.5107384213129058						
VTA1	Patient22	754	1319	617526.6175266175	626305.7929724597	1221	2106	229	272	253	433	446	440	4.0	8.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	0.03619047619047619	0.9404167639630092	-0.07717833557536355						
VTA1	Patient23	127	581	190977.44360902256	501294.21915444353	665	1159	34	42	51	221	193	167	31.0	22.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	-0.0967741935483871	1.792873627957322	1.5918376701306731	1.0	1.0	1.0	1.0	1.0	
VTA1	Patient24	548	804	517469.31067044387	484045.7555689343	1059	1661	189	168	191	285	266	253	19.0	26.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	-0.06406685236768803	1.5624676038939334	1.185459014661575	1.0	1.0	1.0	1.0	1.0	
VTA1	Patient25	664	856	483965.0145772595	439876.67009249737	1372	1946	256	214	194	292	278	286	24.0	29.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	0.049019607843137254	1.2216198255518806	0.584288700450671	1.0	1.0	1.0	1.0	1.0	
VTA1	Patient26	775	695	458579.88165680476	473110.9598366235	1690	1469	246	266	263	245	218	232	26.0	27.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	0.005671077504725898	0.14748451613340166	-1.564029456058914						
VTA1	Patient27	476	847	519083.9694656489	588603.1966643502	917	1439	159	151	166	296	263	288	18.0	13.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	-0.0473186119873817	1.1280795126054413	0.4193069610979069						
VTA1	Patient28	851	786	577732.5186693822	653910.1497504159	1473	1202	272	295	284	253	275	258	12.0	4.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	0.018998272884283247	0.5014106711713979	-0.9397921532177399						
VTA1	Patient29	569	1270	545019.1570881226	683898.761443188	1044	1857	180	207	182	421	410	439	14.0	3.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	0.06426735218508997	1.589432897307696	1.2330190544928248	1.0	1.0	1.0	1.0	1.0	
VTA1	Patient3	999	1000	502767.99194765976	495294.7003467063	1987	2019	344	321	334	328	336	336	21.0	25.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	-0.01984732824427481	0.5341943573903274	-0.8819699223054783						
VTA1	Patient30	705	1148	425211.09770808206	634955.7522123894	1658	1808	229	242	234	372	402	374	29.0	5.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	0.01680672268907563	0.4295801786551931	-1.0664831939102681						
VTA1	Patient31	673	1178	696687.370600414	634015.0699677072	966	1858	214	234	225	432	371	375	2.0	6.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	0.0196078431372549	0.49816019349433127	-0.9455251836513333						
VTA1	Patient4	920	891	592020.592020592	614482.7586206896	1554	1450	302	292	326	292	292	307	8.0	9.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	-0.05501618122977346	1.4685067608204438	1.0197355652415088						
VTA1	Patient5	676	862	423558.8972431078	432513.79829402914	1596	1993	212	225	239	288	276	298	30.0	30.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	-0.03017241379310345	0.7680899988829979	-0.4694364536331331						
VTA1	Patient6	866	1080	540574.2821473158	630105.0175029171	1602	1714	276	292	298	329	375	376	15.0	7.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	-0.010169491525423728	0.2691860242276231	-1.3493784050330744						
VTA1	Patient7	856	889	495944.3800695249	521407.6246334311	1726	1705	299	258	299	297	284	308	22.0	19.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	-0.07360861759425494	1.933859995250038	1.8405023941229752	1.0	1.0	1.0	1.0	1.0	
VTA1	Patient8	726	648	534216.3355408389	549618.320610687	1359	1179	253	223	250	221	199	228	16.0	17.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	-0.05708245243128964	1.4589303309566788	1.0028451358004786	1.0	1.0	1.0	1.0	1.0	
VTA1	Patient9	1124	909	652729.3844367014	608841.259209645	1722	1493	371	388	365	306	300	303	3.0	10.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839	0.03054448871181939	0.8402701936652428	-0.34212862552254336						
novelGene_SRSF6_AS	Patient1	0	0	0.0	0.0	1902	1717	0	0	0	0	0	0	31.0	31.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817		0.0	0.0						
novelGene_SRSF6_AS	Patient10	3	2	2152.080344332855	917.4311926605506	1394	2180	1	0	2	1	1	0	21.0	29.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	-1.0	0.0	0.0						
novelGene_SRSF6_AS	Patient11	6	5	4389.1733723482075	2246.18149146451	1367	2226	1	3	2	1	2	2	14.0	25.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	0.2	0.0	0.0						
novelGene_SRSF6_AS	Patient12	2	4	1116.6945840312674	1996.007984031936	1791	2004	0	1	1	0	2	2	27.0	26.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	0.0	0.0	0.0						
novelGene_SRSF6_AS	Patient13	2	3	901.7132551848512	1202.4048096192384	2218	2495	0	0	2	1	0	2	28.0	27.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	-1.0	0.0	0.0						
novelGene_SRSF6_AS	Patient14	9	6	7751.937984496124	3512.88056206089	1161	1708	2	5	2	2	0	4	8.0	20.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	0.42857142857142855	0.0	0.0						
novelGene_SRSF6_AS	Patient15	6	15	4360.46511627907	5829.770695685969	1376	2573	3	1	2	6	3	6	16.0	14.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	-0.3333333333333333	0.0	0.0						
novelGene_SRSF6_AS	Patient16	3	3	2150.537634408602	2360.346184107002	1395	1271	3	0	0	1	0	2	22.0	24.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817		0.0	0.0						
novelGene_SRSF6_AS	Patient17	9	14	9230.76923076923	11409.942950285247	975	1227	3	1	5	1	6	7	7.0	5.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	-0.6666666666666666	0.0	0.0						
novelGene_SRSF6_AS	Patient18	21	12	21255.06072874494	8651.766402307137	988	1387	8	6	7	6	3	3	2.0	7.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	-0.07692307692307693	0.7128714979224281	0.9741100928418642	1.0	1.0	1.0	1.0	1.0	
novelGene_SRSF6_AS	Patient19	6	22	4882.017900732303	14211.886304909562	1229	1548	1	3	2	8	5	9	12.0	2.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	0.2	0.0	0.0						
novelGene_SRSF6_AS	Patient2	3	9	2349.256068911511	8294.930875576038	1277	1085	1	1	1	2	4	3	20.0	8.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	0.0	0.0	0.0						
novelGene_SRSF6_AS	Patient20	8	13	4237.28813559322	7479.861910241657	1888	1738	3	0	5	5	4	4	17.0	10.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	-1.0	0.0	0.0						
novelGene_SRSF6_AS	Patient21	4	8	2822.8652081863092	6024.096385542169	1417	1328	1	3	0	0	4	4	19.0	13.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	1.0	0.0	0.0						
novelGene_SRSF6_AS	Patient22	9	6	7371.007371007372	2849.002849002849	1221	2106	1	4	4	1	2	3	9.0	23.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	0.0	0.0	0.0						
novelGene_SRSF6_AS	Patient23	7	14	10526.315789473683	12079.378774805868	665	1159	3	3	1	5	4	5	5.0	3.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	0.5	0.0	0.0						
novelGene_SRSF6_AS	Patient24	2	11	1888.5741265344666	6622.516556291391	1059	1661	2	0	0	4	5	2	23.0	12.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817		0.0	0.0						
novelGene_SRSF6_AS	Patient25	9	6	6559.766763848396	3083.247687564234	1372	1946	3	3	3	4	1	1	10.0	22.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	0.0	0.0	0.0						
novelGene_SRSF6_AS	Patient26	18	26	10650.887573964497	17699.115044247785	1690	1469	2	11	5	9	8	9	4.0	1.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	0.375	4.0	5.465838349159882	1.0	1.0	1.0	1.0	1.0	
novelGene_SRSF6_AS	Patient27	21	11	22900.763358778626	7644.197359277276	917	1439	8	6	7	4	2	5	1.0	9.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	-0.07692307692307693	0.7128714979224281	0.9741100928418642						
novelGene_SRSF6_AS	Patient28	1	5	678.8866259334691	4159.733777038269	1473	1202	1	0	0	0	0	5	29.0	18.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817		0.0	0.0						
novelGene_SRSF6_AS	Patient29	13	8	12452.107279693486	4308.023694130317	1044	1857	4	7	2	5	0	3	3.0	16.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	0.5555555555555556	0.0	0.0						
novelGene_SRSF6_AS	Patient3	1	7	503.27126321087064	3467.0629024269438	1987	2019	0	1	0	3	1	3	30.0	21.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	1.0	0.0	0.0						
novelGene_SRSF6_AS	Patient30	16	21	9650.180940892642	11615.044247787611	1658	1808	7	6	3	9	6	6	6.0	4.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	0.3333333333333333	0.0	0.0						
novelGene_SRSF6_AS	Patient31	3	18	3105.590062111801	9687.83638320775	966	1858	0	2	1	3	9	6	18.0	6.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	0.3333333333333333	0.0	0.0						
novelGene_SRSF6_AS	Patient4	9	6	5791.505791505791	4137.931034482759	1554	1450	5	1	3	4	1	1	11.0	19.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	-0.5	0.0	0.0						
novelGene_SRSF6_AS	Patient5	7	9	4385.964912280701	4515.805318615153	1596	1993	2	3	2	4	3	2	15.0	15.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	0.2	0.0	0.0						
novelGene_SRSF6_AS	Patient6	2	1	1248.4394506866417	583.4305717619603	1602	1714	1	0	1	0	1	0	25.0	30.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	-1.0	0.0	0.0						
novelGene_SRSF6_AS	Patient7	3	2	1738.1228273464658	1173.0205278592375	1726	1705	3	0	0	1	1	0	24.0	28.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817		0.0	0.0						
novelGene_SRSF6_AS	Patient8	6	5	4415.0110375275935	4240.882103477524	1359	1179	3	2	1	0	4	1	13.0	17.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	0.3333333333333333	0.0	0.0						
novelGene_SRSF6_AS	Patient9	2	11	1161.4401858304298	7367.716008037508	1722	1493	1	0	1	3	6	2	26.0	11.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817	-1.0	0.0	0.0						
